6166.92, bear, 100
6168.14, bull, 100
6168.45, bull, 100
6165.47, bull, 100
buy at: 6167.48, bull, 99.60000000000001, BUY, 2020-03-21 05:16:34 +0430
6167.48, bull, 99.60000000000001
6167.29, bull, 99.59693164793403
6166.9, bull, 99.59063345158802
6167.34, bull, 99.59773910900402
6167.34, bull, 99.59773910900402
6162.69, bull, 99.52264522949407
6165.41, bull, 99.56657111170205
6165.31, bull, 99.56495618956205
6164.82, bull, 99.55704307107605
6164.59, bull, 99.55332875015405
6165.02, bull, 99.56027291535605
6165.31, bull, 99.56495618956205
6165.02, bull, 99.56027291535605
6165.27, bull, 99.56431022070605
6162.8, bear, 99.52442164384807
6160.01, bear, 99.47936531614211
6159.01, bear, 99.46321609474212
6159.6, bear, 99.47274413536812
6159.36, bear, 99.46886832223211
6158.1, bear, 99.44852030326814
6160.39, bear, 99.48550202027411
6160.39, bear, 99.48550202027411
6158.82, bear, 99.46014774267611
6160.92, bear, 99.49406110761609
6159.53, bear, 99.47161368987011
6161.97, bear, 99.51101779008609
6160.6, bear, 99.4888933567681
6159.71, bear, 99.47452054972211
6161.73, bear, 99.50714197695008
6160.37, bear, 99.4851790358461
6160.93, bear, 99.4942225998301
6160.86, bear, 99.49309215433209
6159.78, bear, 99.47565099522011
6165.14, bear, 99.56221082192405
6169.54, bull, 99.633267396084
6169.59, bull, 99.63407485715399
6169.49, bull, 99.632459935014
6169.98, bull, 99.64037305349999
6170.0, bull, 99.640696037928
6170.0, bull, 99.640696037928
6170.31, bull, 99.64570229656199
6170.41, bull, 99.64731721870199
6171.36, bull, 99.66265897903197
6169.59, bull, 99.63407485715399
6163.2, bull, 99.53088133240807
6159.49, bull, 99.4709677210141
6161.83, bull, 99.50875689909009
6159.55, bull, 99.47193667429812
6164.36, bear, 99.54961442923205
6162.86, bear, 99.52539059713207
6160.01, bear, 99.47936531614211
6162.55, bear, 99.52038433849808
6159.44, bear, 99.47016025994411
6156.01, bear, 99.41476843054215
6160.1, bear, 99.48081874606811
6162.36, bear, 99.51731598643207
6161.48, bear, 99.50310467160008
6164.97, bear, 99.55946545428606
6164.42, bear, 99.55058338251605
6164.42, bear, 99.55058338251605
6165.45, bear, 99.56721708055804
6165.74, bear, 99.57190035476404
6165.96, bull, 99.57545318347204
6164.36, bull, 99.54961442923205
6165.11, bull, 99.56172634528204
6166.35, bull, 99.58175137981804
6164.76, bull, 99.55607411779205
6164.54, bull, 99.55252128908405
6164.25, bull, 99.54783801487805
6165.29, bull, 99.56463320513404
6165.29, bull, 99.56463320513404
6166.62, bull, 99.58611166959602
6167.68, bull, 99.60322984428002
6167.68, bull, 99.60322984428002
6166.57, bull, 99.58530420852603
6164.74, bull, 99.55575113336404
6162.2, bull, 99.51473211100807
6163.07, bull, 99.52878193362606
6165.92, bull, 99.57480721461604
6165.92, bull, 99.57480721461604
6164.49, bear, 99.55171382801404
6163.51, bear, 99.53588759104207
6165.69, bear, 99.57109289369403
6164.77, bear, 99.55623561000606
6164.35, bear, 99.54945293701806
6161.94, bear, 99.51053331344407
6163.11, bear, 99.52942790248207
6161.91, bear, 99.51004883680208
6162.52, bear, 99.51989986185609
6162.52, bear, 99.51989986185609
6160.3, bear, 99.48404859034811
6162.41, bear, 99.51812344750208
6165.0, bear, 99.55994993092804
6169.18, bear, 99.62745367638
6169.75, bear, 99.636658732578
6167.62, bull, 99.60226089099602
6167.8, bull, 99.60516775084803
6165.45, bull, 99.56721708055804
6165.72, bull, 99.57157737033604
6165.72, bull, 99.57157737033604
6165.72, bull, 99.57157737033604
6167.87, bull, 99.60629819634602
6167.19, bull, 99.59531672579402
6165.71, bull, 99.57141587812204
6165.0, bull, 99.55994993092804
6164.81, bull, 99.55688157886206
6163.51, bull, 99.53588759104207
6164.49, bull, 99.55171382801404
6164.49, bull, 99.55171382801404
6164.23, bear, 99.54751503045004
6167.14, bear, 99.59450926472402
6168.11, bear, 99.61017400948201
6168.85, bear, 99.622124433318
6167.36, bull, 99.59806209343202
6168.11, bull, 99.61017400948201
6172.44, bull, 99.68010013814396
6172.76, bull, 99.68526788899196
6173.09, bull, 99.69059713205395
6172.76, bull, 99.68526788899196
6172.2, bull, 99.67622432500796
6173.0, bull, 99.68914370212795
6173.84, bull, 99.70270904810394
6172.31, bull, 99.67800073936196
6170.72, bull, 99.65232347733598
6168.85, bull, 99.622124433318
6171.15, bull, 99.65926764253797
6170.63, bull, 99.65087004740998
6168.0, bull, 99.60839759512801
6167.67, bull, 99.60306835206602
6167.99, bull, 99.608236102914
6170.79, bear, 99.65345392283398
6169.41, bear, 99.631167997302
6171.29, bear, 99.66152853353397
6172.59, bear, 99.68252252135396
6172.59, bear, 99.68252252135396
6172.59, bear, 99.68252252135396
6171.3, bull, 99.66169002574797
6171.31, bull, 99.66185151796198
6171.31, bull, 99.66185151796198
6168.22, bull, 99.61195042383602
6168.54, bull, 99.61711817468401
6168.57, bear, 99.617602651326
6168.89, bear, 99.62277040217401
6168.45, bear, 99.615664744758
6168.45, bear, 99.615664744758
6168.44, bear, 99.615503252544
6167.4, bear, 99.59870806228801
6168.45, bear, 99.615664744758
6168.96, bear, 99.623900847672
6168.65, bear, 99.61889458903799
6163.0, bear, 99.52765148812807
6162.28, bear, 99.51602404872007
6161.17, bear, 99.4980984129661
6161.16, bear, 99.4979369207521
6160.01, bear, 99.47936531614211
6161.53, bear, 99.50391213267008
6161.55, bear, 99.50423511709809
6163.83, bear, 99.54105534189006
6163.83, bear, 99.54105534189006
6162.24, bear, 99.51537807986408
